pl_name,hostname,pl_orbper,pl_orbsmax,pl_rade,pl_bmasse,pl_eqt,st_teff,discoverymethod,disc_year
Kepler-288 c,Kepler-288,19.305772,0.14,2.85,8.5,815.0,5918.0,Transit,2014
Kepler-794 b,Kepler-794,11.13125132,0.10036,2.11,5.1,952.0,5839.0,Transit,2016
Kepler-340 c,Kepler-340,22.824669,0.178,3.37,11.3,946.0,6620.0,Transit,2014
Kepler-333 b,Kepler-333,12.551158,0.087,1.32,28.2,480.0,4259.0,Transit,2014
Kepler-951 b,Kepler-951,71.52530845,0.3091,5.59,26.7,340.0,4834.0,Transit,2016
Kepler-66 b,Kepler-66,17.815815,0.1352,2.8,8.25,699.0,5962.0,Transit,2013
Kepler-1805 b,Kepler-1805,8.847940445,0.0699,1.54502915,3.0,479.0,3867.0,Transit,2021
Kepler-1792 b,Kepler-1792,4.1957798,0.0488,2.51990972,6.89,1047.0,5229.0,Transit,2021
Kepler-276 d,Kepler-276,48.648,0.24666,2.8,16.3,489.0,5693.0,Transit,2013
Kepler-372 c,Kepler-372,20.053763,0.154,2.09,5.02,755.0,6509.0,Transit,2014
Kepler-114 b,Kepler-114,5.188549,0.053,1.26,1.09,586.0,4605.0,Transit,2014
Kepler-1207 b,Kepler-1207,13.68237119,0.1156,1.62,3.26,802.0,5909.0,Transit,2016
Kepler-1249 b,Kepler-1249,24.3347127,0.167,2.38,6.26,647.0,6202.0,Transit,2016
Kepler-1859 b,Kepler-1859,2.729599953,0.0394,1.58313575,3.13,1455.0,5887.0,Transit,2021
Kepler-1244 b,Kepler-1244,3.70428172,0.0502,1.35,2.39,1839.0,6680.0,Transit,2016
Kepler-213 c,Kepler-213,4.822962,0.057,2.34,6.08,1060.0,5696.0,Transit,2014
Kepler-1388 b,Kepler-1388,12.2854603,0.0882,2.59,7.22,434.0,4098.0,Transit,2016
Kepler-258 c,Kepler-258,33.653079,0.193,3.61,12.7,470.0,4942.0,Transit,2014
Kepler-355 b,Kepler-355,11.03189,0.102,1.46,2.73,840.0,6184.0,Transit,2014
Kepler-324 e,Kepler-324,13.97939968,0.10972,2.03862444,235.014,635.0,5191.0,Transit,2021
Kepler-330 b,Kepler-330,8.25978,0.075,1.35,2.39,714.0,5117.0,Transit,2014
Kepler-233 c,Kepler-233,60.418955,0.287,2.71,7.8,390.0,5360.0,Transit,2014
Kepler-174 d,Kepler-174,247.35373,0.677,2.19,5.43,212.0,4880.0,Transit,2014
Kepler-200 c,Kepler-200,10.222157,0.09,1.59,3.15,806.0,5678.0,Transit,2014
Kepler-130 d,Kepler-130,87.517905,0.377,1.64,3.33,451.0,5884.0,Transit,2014
Kepler-541 b,Kepler-541,5.08005848,0.06447,3.36,11.2,1673.0,6166.0,Transit,2016
Kepler-1585 b,Kepler-1585,3.5827463,0.0445,1.79,3.86,1064.0,5538.0,Transit,2016
Kepler-1275 b,Kepler-1275,3.65691115,0.0488,1.48,2.79,1368.0,6296.0,Transit,2016
Kepler-60 d,Kepler-60,11.8981,0.10203,1.99,4.16,929.0,5905.0,Transit,2012
Kepler-1176 b,Kepler-1176,24.1738579,0.1589,2.45,6.57,595.0,5844.0,Transit,2016
Kepler-1225 b,Kepler-1225,7.01075434,0.0771,1.82,3.97,1453.0,6140.0,Transit,2016
Kepler-1394 b,Kepler-1394,3.93766373,0.05474,1.39,2.51,1947.0,6481.0,Transit,2016
Kepler-1649 b,Kepler-1649,8.689099,0.0514,1.017,1.03,307.0,3240.0,Transit,2017
TOI-1246 c,TOI-1246,5.904137,0.061,2.45109846,9.1,862.49,5213.0,Transit,2022
Kepler-1468 c,Kepler-1468,3.54553021,0.0466,1.15,1.6,1448.0,5893.0,Transit,2016
Kepler-326 c,Kepler-326,4.580358,0.051,1.4,17.4,889.0,5105.0,Transit,2014
Kepler-1085 c,Kepler-1085,56.7771,0.29798,3.26817741,10.7,491.0,5816.0,Transit,2020
Kepler-1229 b,Kepler-1229,86.828989,0.3006,1.4,2.54,212.0,3784.0,Transit,2016
Kepler-1542 e,Kepler-1542,5.10115756,0.05649,0.76,0.363,1065.0,5564.0,Transit,2016
Kepler-1178 b,Kepler-1178,31.80634,0.1596,1.07,1.24,378.0,4990.0,Transit,2016
K2-187 c,K2-187,2.871512,0.0392,1.4,2.54,1173.0,5438.0,Transit,2018
Kepler-1060 b,Kepler-1060,46.8779367,0.2495,2.38,6.26,484.0,5797.0,Transit,2016
Kepler-990 b,Kepler-990,9.91723428,0.08595,2.6,7.27,903.0,5948.0,Transit,2016
Kepler-1126 b,Kepler-1126,108.593329,0.41251,1.73,3.64,374.0,5798.0,Transit,2016
Kepler-100 c,Kepler-100,12.8159,0.11061,2.2,7.05,939.0,5825.0,Transit,2014
Kepler-172 c,Kepler-172,6.388996,0.068,2.86,8.55,970.0,5526.0,Transit,2014
Kepler-663 b,Kepler-663,4.99678284,0.0559,2.6,7.27,917.0,5264.0,Transit,2016
HD 102117 b,HD 102117,20.8133,0.15,8.47,54.0311,780.86,5655.0,Radial Velocity,2005
HD 137388 b,HD 137388,330.0,0.89,9.32,63.566,248.42,5181.0,Radial Velocity,2011
HD 50554 b,HD 50554,1293.0,2.353,12.8,1859.29618095,190.08,5987.0,Radial Velocity,2002
WASP-24 b,WASP-24,2.34121,0.03651,15.46842,394.1092,1772.0,6075.0,Transit,2010
HD 156846 b,HD 156846,359.51001,1.12,12.4,3391.2461,382.49,6090.0,Radial Velocity,2007
WASP-151 b,WASP-151,4.5334775,0.055,13.30506009,100.43377661,1312.0,5871.0,Transit,2017
Kepler-80 g,Kepler-80,14.64558,,1.13,0.065,418.0,4540.0,Transit,2017
Kepler-263 b,Kepler-263,16.568087,0.12,2.67,7.61,548.0,5265.0,Transit,2014
K2-10 b,K2-10,19.30553,0.137,3.773,25.2,649.0,5533.0,Transit,2015
TOI-411 b,HD 22946,4.040295,0.05727,1.362,13.71,1241.0,6169.0,Transit,2022
WASP-120 b,WASP-120,3.61126721,0.0514,15.58048317,1541.4755,1749.0,6450.0,Transit,2016
Kepler-1006 b,Kepler-1006,19.76172042,0.1464,1.54,2.99,791.0,5328.0,Transit,2016
Kepler-398 d,Kepler-398,6.83437001,0.0618,0.88,0.615,636.0,4557.0,Transit,2016
TOI-4034 b,TOI-4034,1.8020932,0.03289,17.71018951,276.51071409,1907.0,5891.0,Transit,2026
TOI-5335 b,TOI-5335,3.61365988443,,4.02422162,15.3,1048.0,5528.92,Transit,2026
Kepler-253 d,Kepler-253,18.119869,0.13,3.17,10.2,563.0,5208.0,Transit,2014
K2-62 b,K2-62,6.67199,0.0636,2.02,4.74,666.0,4455.0,Transit,2016
Kepler-369 b,Kepler-369,2.732756,0.03,1.13,1.51,687.0,3591.0,Transit,2014
Kepler-657 b,Kepler-657,24.54350418,0.17337,3.52,12.2,616.0,5808.0,Transit,2016
Kepler-513 b,Kepler-513,28.86235584,0.1779,2.2,5.48,623.0,5849.0,Transit,2016
TOI-1180 b,TOI-1180,9.686760378,0.080799,3.072,10.0,638.18,4738.0,Transit,2024
11 UMi b,11 UMi,516.21997,1.53,12.3,4684.8142,896.43,4213.0,Radial Velocity,2009
Kepler-1390 b,Kepler-1390,6.48021673,0.0662,1.18,1.76,934.0,5753.0,Transit,2016
WASP-60 b,WASP-60,4.305,0.05548,9.86392,174.8065,1479.0,5900.0,Transit,2012
Kepler-1762 b,Kepler-1762,29.53910065,0.204,2.76022913,8.05,714.0,6572.0,Transit,2021
Kepler-98 b,Kepler-98,1.54168,0.02614,1.99,3.55,1592.0,5539.0,Transit,2014
Kepler-403 c,Kepler-403,54.280749,0.297,1.75,3.71,604.0,6090.0,Transit,2014
Kepler-292 b,Kepler-292,2.580827,0.035,1.32,2.3,1130.0,5299.0,Transit,2014
K2-49 b,K2-49,2.77065,0.0309,1.93,4.38,768.28,4175.0,Transit,2016
HD 142245 b,HD 142245,1299.0,2.78,13.1,975.7381,306.3,4922.0,Radial Velocity,2011
TOI-1452 b,TOI-1452,11.06201,0.061,1.672,4.82,326.0,3185.0,Transit,2022
Kepler-110 b,Kepler-110,12.691112,0.107,1.83,4.01,1008.0,5960.0,Transit,2014
Kepler-1296 b,Kepler-1296,8.3839865,0.0896,0.91,0.693,1285.0,5359.0,Transit,2016
Kepler-1221 b,Kepler-1221,12.00096042,0.0906,1.88,4.19,632.0,5194.0,Transit,2016
Kepler-49 b,Kepler-49,7.2,0.05929,2.579,9.77,509.0,4095.6,Transit,2012
TOI-1295 b,TOI-1295,3.1968838,0.047,15.69257298,451.31633794,2360.0,6280.0,Transit,2024
Kepler-1691 b,Kepler-1691,3.8482,0.0495,1.83470985,4.02,1283.0,6000.0,Transit,2020
Kepler-180 c,Kepler-180,41.885775,0.229,3.01,9.32,540.0,5731.0,Transit,2014
HATS-33 b,HATS-33,2.5495551,0.03727,13.78707,378.85336,1429.0,5659.0,Transit,2016
K2-254 c,K2-254,12.11839,0.0923,2.19,5.43,551.0,4629.0,Transit,2018
HD 38283 b,HD 38283,363.20001,1.02,14.0,127.132,348.58,5981.0,Radial Velocity,2010
Kepler-162 c,Kepler-162,19.446355,0.137,3.03,9.43,681.0,5816.0,Transit,2014
TOI-375 d,TOI-375,297.9,0.984,13.6,445.59542661,434.0,5259.9,Radial Velocity,2026
K2-248 b,K2-248,7.17256,0.0699,2.57,7.13,886.0,5528.0,Transit,2018
Kepler-1252 b,Kepler-1252,15.0540329,0.1078,1.67,3.43,665.0,5949.0,Transit,2016
WASP-35 b,WASP-35,3.16158,0.04317,14.5717,225.6593,1338.29,5990.0,Transit,2011
HD 155918 b,HD 155918,1.87567,0.03,2.67,7.62788177,1622.13,5771.84,Radial Velocity,2022
Kepler-300 c,Kepler-300,40.714955,0.232,2.25,5.69,516.0,5986.0,Transit,2014
HD 55696 b,HD 55696,1827.0,3.18,12.9,1357.12729789,200.43,6012.0,Radial Velocity,2018
Kepler-787 b,Kepler-787,0.928310498,0.0159,1.28,2.18,1115.0,4248.0,Transit,2016
NGTS-12 b,NGTS-12,7.532806,0.0757,11.747032,66.10864,1257.0,5690.0,Transit,2020
TOI-4155 b,TOI-4155,3.320729,,3.21,10.4,1255.0,5724.0,Transit,2025
HATS-28 b,HATS-28,3.1810781,0.04131,13.383546,213.58176,1253.0,5498.0,Transit,2016
Kepler-214 c,Kepler-214,28.7798,0.194,2.13,5.18,619.0,6169.0,Transit,2014
HD 33142 b,HD 33142,330.0,1.074,13.7,400.46379282,477.5,5025.4,Radial Velocity,2011
GJ 4274 b,GJ 4274,1.6339,0.0153,1.53,2.97,548.53,3228.0,Radial Velocity,2026
Kepler-385 b,Kepler-385,10.043686,0.097,2.73,12.8,951.0,6326.0,Transit,2014
HD 27631 b,HD 27631,2198.14,3.242,13.5,495.81231492,147.61,5737.0,Radial Velocity,2012
TOI-2120 b,TOI-2120,5.7998164,0.0377,2.122,6.8,384.0,3131.0,Transit,2024
Kepler-1257 b,Kepler-1257,2.668313762,0.0376,1.52,2.92,1252.0,5502.0,Transit,2016
Kepler-1744 b,Kepler-1744,37.10110092,0.20945,3.76754004,13.6,532.0,5986.0,Transit,2021
Kepler-901 b,Kepler-901,3.517494394,0.0378,1.37,2.45,704.0,4184.0,Transit,2016
KELT-6 c,KELT-6,1276.0,2.39,13.0,1179.1493,241.9,6272.0,Radial Velocity,2015
Kepler-298 b,Kepler-298,10.475464,0.08,1.96,4.5,540.0,4465.0,Transit,2014
TIC 279401253 c,TIC 279401253,155.3,0.591,12.6,2548.98382414,384.31,5951.0,Transit,2023
Kepler-143 c,Kepler-143,27.082511,0.181,3.37,11.3,703.0,5848.0,Transit,2014
ups Leo b,ups Leo,385.2,1.18,14.2,162.09248757,719.08,4836.0,Radial Velocity,2021
Kepler-808 b,Kepler-808,0.631332353,0.01314,1.46,2.73,1322.0,4653.0,Transit,2016
Kepler-885 b,Kepler-885,18.11472949,0.14403,2.5,6.8,830.0,6187.0,Transit,2016
Kepler-151 c,Kepler-151,24.674612,0.16,2.09,5.02,544.0,5460.0,Transit,2014
Kepler-923 b,Kepler-923,6.93366476,0.07592,1.38,2.48,1104.0,5988.0,Transit,2016
Kepler-191 c,Kepler-191,17.738506,0.128,1.86,4.12,596.0,5282.0,Transit,2014
K2-247 c,K2-247,6.49424,0.0615,2.19,5.43,688.0,4667.0,Transit,2018
K2-322 b,K2-322,8.205,0.0594,1.92,4.35,635.0,4141.0,Transit,2020
HATS-44 b,HATS-44,2.7439004,0.03649,11.960003,177.9848,1161.0,5080.0,Transit,2018
K2-352 c,K2-352,8.234885,,1.92,4.35,885.0,5791.0,Transit,2021
TOI-1408 c,TOI-1408,2.1664,0.03587,2.22,7.6,1864.0,6117.0,Transit Timing Variations,2024
Kepler-1460 b,Kepler-1460,29.9633247,0.1614,1.96,4.5,391.0,4422.0,Transit,2016
Kepler-41 b,Kepler-41,1.8555582,0.03101,14.46,177.98,1790.0,5750.0,Transit,2011
Kepler-229 d,Kepler-229,41.194912,0.22,3.85,14.2,439.0,5120.0,Transit,2014
HD 72659 b,HD 72659,3549.0,4.607,13.2,949.67128012,155.34,5929.0,Radial Velocity,2002
Kepler-11 b,Kepler-11,10.3039,0.091,1.8,1.9,849.0,5663.0,Transit,2010
Kepler-900 b,Kepler-900,6.9913086,0.0679,2.08,4.98,716.0,4836.0,Transit,2016
Kepler-580 b,Kepler-580,8.222419656,0.0683,2.57,7.13,558.0,4298.0,Transit,2016
Kepler-1723 b,Kepler-1723,39.75289917,0.2249,2.88046569,8.65,568.0,6072.0,Transit,2021
omi UMa b,omi UMa,1569.81,3.691,13.0,1160.39151396,473.88,5075.0,Radial Velocity,2012
Kepler-163 b,Kepler-163,7.810937,0.078,1.05,1.16,906.0,5776.0,Transit,2014
GJ 179 b,GJ 179,2288.0,2.41,13.8,301.93698665,64.53,3370.0,Radial Velocity,2009
Kepler-1218 b,Kepler-1218,22.9221266,0.15698,1.44,2.67,684.0,5986.0,Transit,2016
HATS-57 b,HATS-57,2.350621,0.03493,12.767051,1000.21101,1413.4,5587.0,Transit,2019
Kepler-603 c,Kepler-603,127.9075774,0.53439,6.5,34.5,401.0,5808.0,Transit,2016
HD 191939 f,HD 191939,2898.0,3.71,13.2,915.34581216,125.0,5348.0,Radial Velocity,2022
HD 30669 b,HD 30669,1684.0,2.69,14.3,149.37,151.45,5400.0,Radial Velocity,2014
K2-244 b,K2-244,21.06884,0.1418,1.75,3.71,638.0,5677.0,Transit,2018
Kepler-653 c,Kepler-653,0.900376476,0.01855,0.78,0.399,2078.0,5665.0,Transit,2016
K2-59 c,K2-59,11.2954,0.0905,2.3,5.9,692.77,5055.0,Transit,2016
Kepler-531 b,Kepler-531,29.88485741,0.17446,2.78,8.15,453.0,4893.0,Transit,2016
HIP 97166 c,HIP 97166,16.432,0.124,2.75,8.0,642.0,5216.0,Radial Velocity,2021
TOI-2379 b,TOI-2379,5.4693827,0.05263,11.72459381,1830.69162432,624.0,3707.0,Transit,2024
WASP-140 b,WASP-140,2.23598448,0.0323,14.23540549,775.5052,1270.0,5300.0,Transit,2016
K2-255 b,K2-255,1.96417,0.0274,2.9,8.75,1034.0,4676.0,Transit,2018
Kepler-365 c,Kepler-365,17.784129,0.137,1.64,3.33,729.0,6012.0,Transit,2014
Kepler-592 b,Kepler-592,2.820192408,0.0397,2.39,6.3,1367.0,5913.0,Transit,2016
Kepler-1542 d,Kepler-1542,5.99273738,0.0629,0.87,0.59,1010.0,5564.0,Transit,2016
Kepler-29 c,Kepler-29,13.28613,0.10027,2.34,4.5,715.0,5378.0,Transit,2011
Kepler-506 b,Kepler-506,6.8834055,0.07437,2.73,7.9,1080.0,6236.0,Transit,2016
Kepler-1814 b,Kepler-1814,2.935359955,0.03765,2.36961357,6.21,1022.0,4922.0,Transit,2021
Kepler-1004 b,Kepler-1004,5.28789787,0.06791,6.28,32.5,1661.0,4972.0,Transit,2016
Kepler-1911 b,Kepler-1911,5.990799904,0.0636,1.011,1.01,987.0,5721.0,Transit,2021
Kepler-46 d,Kepler-46,6.766589,0.067,1.64,3.33,845.0,5309.0,Transit,2014
kap CrB b,kap CrB,1253.68,2.5,13.4,591.1638,319.32,4840.0,Radial Velocity,2007
Kepler-1548 b,Kepler-1548,124.828679,0.4679,2.64,7.46,350.0,5706.0,Transit,2016
WASP-61 b,WASP-61,3.8559,0.0521,15.80469,851.7844,1624.4,6250.0,Transit,2012
Kepler-281 d,Kepler-281,148.2720032,0.5456,5.93747806,654.0,321.0,5717.0,Transit,2021
HD 190360 c,HD 190360,17.11625,0.1298,5.53,26.2,794.55,5560.0,Radial Velocity,2005
Kepler-1287 b,Kepler-1287,11.47685909,0.0976,1.54,2.99,796.0,5715.0,Transit,2016
Kepler-1506 b,Kepler-1506,14.0329154,0.1168,1.32,2.3,783.0,5676.0,Transit,2016
Kepler-913 b,Kepler-913,10.29672521,0.1009,2.06,4.9,1129.0,4687.0,Transit,2016
TOI-3160 A b,TOI-3160 A,3.971281,0.0505,13.7646283,378.21580433,1539.0,6190.0,Transit,2025
Kepler-1066 b,Kepler-1066,1.931559839,0.0298,2.36,6.17,1290.0,5762.0,Transit,2016
Kepler-262 c,Kepler-262,21.853722,0.152,1.64,3.33,618.0,5841.0,Transit,2014
KOI-351 h,KOI-351,331.60296,0.97062,11.252,203.0,294.0,6031.13,Transit,2013
HD 99492 b,HD 99492,17.0503,0.12,5.44,25.5,622.27,4929.0,Radial Velocity,2004
Kepler-359 d,Kepler-359,77.095691,0.372,4.01,2.7,464.0,6248.0,Transit,2014
Kepler-859 b,Kepler-859,20.38177573,0.13157,3.09,9.75,528.0,5020.0,Transit,2016
WASP-157 b,WASP-157,3.951623,0.0499,11.19,182.43442,1193.0,5772.0,Transit,2016
Kepler-1333 b,Kepler-1333,109.6471842,0.4382,2.81,8.3,428.0,5628.0,Transit,2016
Kepler-1120 b,Kepler-1120,2.949029052,0.0369,1.38,2.48,1027.0,4904.0,Transit,2016
Kepler-264 c,Kepler-264,140.101261,0.566,2.83,8.4,511.0,6158.0,Transit,2014
Kepler-1242 b,Kepler-1242,13.62798432,0.1039,2.26,5.73,639.0,4895.0,Transit,2016
K2-214 b,K2-214,8.59656,0.0834,2.51,6.85,1001.0,5875.0,Transit,2018
Kepler-1228 b,Kepler-1228,0.577369579,0.01186,1.54,2.99,1757.0,5063.0,Transit,2016
Kepler-1501 b,Kepler-1501,14.5564533,0.11592,1.56,3.05,787.0,6229.0,Transit,2016
HD 156279 b,HD 156279,133.40355,0.502,12.5,2997.75753482,361.73,5453.0,Radial Velocity,2011
TOI-1443 b,TOI-1443,23.540678,0.147,2.30381001,30.0,520.66,5224.0,Transit,2024
HD 72892 b,HD 72892,39.44603,0.228,12.8,1737.88572948,634.46,5688.0,Radial Velocity,2016
Kepler-385 c,Kepler-385,15.163161,0.127,3.04,13.2,829.0,6326.0,Transit,2014
TOI-2345 b,TOI-2345,1.0528573,0.01705,1.504,3.49,1478.0,4687.0,Transit,2025
Kepler-1099 b,Kepler-1099,2.168452593,0.0337,2.83,8.4,1558.0,5837.0,Transit,2016
Kepler-587 b,Kepler-587,10.94027841,0.0952,2.23,5.6,764.0,5549.0,Transit,2016
K2-197 b,K2-197,8.357881,0.0806,2.56,7.08,848.0,5667.0,Transit,2018
HD 158259 b,HD 158259,2.178,,1.28228,2.22,1462.0,5801.89,Radial Velocity,2020
Kepler-62 b,Kepler-62,5.714932,0.0553,1.31,9.0,750.0,4925.0,Transit,2013
HD 21520 b,HD 21520,25.1292,0.1726,2.697,17.7,637.0,5871.0,Transit,2024
Kepler-115 c,Kepler-115,8.990889,0.087,2.6,7.27,960.0,5979.0,Transit,2014
Kepler-231 b,Kepler-231,10.065275,0.074,1.73,35.4,488.0,3767.0,Transit,2014
Kepler-1142 b,Kepler-1142,18.3027248,0.1343,1.47,2.76,902.0,5685.0,Transit,2016
HD 169830 b,HD 169830,225.67372,0.765,13.2,804.42369812,345.0,6300.0,Radial Velocity,2000
GJ 9404 b,GJ 9404,13.4586,0.0943,3.48,11.9,473.5,3811.0,Radial Velocity,2023
K2-226 b,K2-226,3.27109,0.04095,1.53899305,2.98,1187.0,5288.0,Transit,2018
HD 190228 b,HD 190228,1143.59858,2.406,12.9,1598.67688721,267.99,5360.0,Radial Velocity,2022
Kepler-1495 b,Kepler-1495,85.273256,0.3677,2.94,8.96,443.0,5831.0,Transit,2016
Kepler-159 c,Kepler-159,43.595792,0.218,3.41,11.5,275.0,4625.0,Transit,2014
Kepler-1014 b,Kepler-1014,16.57110363,0.121,2.39,6.3,614.0,5388.0,Transit,2016
Kepler-1122 b,Kepler-1122,42.1917357,0.2315,2.04,4.82,526.0,5544.0,Transit,2016
TOI-4443.01,TOI-4443,1.8498567,0.029962645,1.7193265,3.6,1638.82,5834.0,Transit,2024
HD 100655 b,HD 100655,157.57001,0.68,13.5,511.7063,907.14,4891.0,Radial Velocity,2011
Kepler-1730 b,Kepler-1730,13.81019974,0.1131,4.48524519,18.4,833.0,5942.0,Transit,2021
Kepler-150 d,Kepler-150,12.56093,0.104,2.79,8.2,734.0,5560.0,Transit,2014
Kepler-248 c,Kepler-248,16.239494,0.123,4.07,15.6,598.0,5190.0,Transit,2014
HD 285507 b,HD 285507,6.0881,0.06,13.8,311.4734,736.35,4503.0,Radial Velocity,2013
Kepler-1047 b,Kepler-1047,56.1886887,0.29871,2.09,5.02,503.0,5754.0,Transit,2016
GJ 3138 c,GJ 3138,5.974,0.057,1.88,4.18,530.85,3717.0,Radial Velocity,2017
Kepler-55 b,Kepler-55,27.9481449,0.1593,2.43,43.0,400.0,4362.0,Transit,2012
HD 116029 b,HD 116029,670.0,1.65,13.6,444.962,400.04,4819.0,Radial Velocity,2011
HD 37605 c,HD 37605,2720.0,3.74,13.1,1013.8777,126.75,5329.0,Radial Velocity,2012
Kepler-1184 b,Kepler-1184,53.5991044,0.2863,2.68,7.65,529.0,5983.0,Transit,2016
TOI-1266 c,TOI-1266,18.8027,0.105,1.98,3.17,346.0,3563.0,Transit,2020
Kepler-547 b,Kepler-547,6.010384289,0.058,4.0,15.1,768.0,4828.0,Transit,2016
Kepler-1488 c,Kepler-1488,6.158269882,0.06959,1.65156749,3.37,1212.0,5710.0,Transit,2021
HAT-P-57 b,HAT-P-57,2.4653,0.0406,19.50366,448.1403,2200.0,6330.0,Transit,2015
HD 8326 b,HD 8326,158.991,0.533,9.58,66.6,287.23,4914.0,Radial Velocity,2019
TOI-150.01,TOI-150,5.857487,0.07037,14.067295,797.7533,1404.5,6255.0,Transit,2019
Kepler-1033 b,Kepler-1033,7.56052806,0.0761,2.51,6.85,914.0,5547.0,Transit,2016
TOI-7155 b,TOI-7155,3.89489711981,,2.40821473,6.38,914.0,4673.03,Transit,2026
K2-136 d,K2-136,25.575,0.1538,1.565,3.0,420.0,4500.0,Transit,2017
K2-154 b,K2-154,3.67626,0.0405,1.99,4.62,715.0,4097.0,Transit,2018
TRAPPIST-1 b,TRAPPIST-1,1.510826,0.01154,1.116,1.374,397.6,2566.0,Transit,2016
TRAPPIST-1 c,TRAPPIST-1,2.421937,0.0158,1.097,1.308,339.7,2566.0,Transit,2016
TRAPPIST-1 d,TRAPPIST-1,4.049219,0.02227,0.788,0.388,286.2,2566.0,Transit,2016
K2-34 b,K2-34,2.9956348,0.0442,13.75,539.67534,1687.0,6168.0,Transit,2016
WASP-121 b,WASP-121,1.27492504,0.02571,19.52604438,371.85923619,2409.0,6628.0,Transit,2016
HIP 41378 b,HIP 41378,15.571893,0.1303,2.419,9.06,970.67,6371.0,Transit,2016
55 Cnc b,55 Cnc,14.651552,0.118,13.9,263.9785,700.0,5198.0,Radial Velocity,1996
HIP 41378 c,HIP 41378,31.70838,0.2093,2.505,6.53,765.87,6371.0,Transit,2016
55 Cnc c,55 Cnc,44.3936,0.247,8.51,54.4738,499.27,5198.0,Radial Velocity,2004
55 Cnc d,55 Cnc,4799.0,5.6,13.0,1232.493,104.85,5198.0,Radial Velocity,2002
55 Cnc e,55 Cnc,0.7365474,0.01544,1.875,7.99,1958.0,5172.0,Radial Velocity,2004
55 Cnc f,55 Cnc,260.58,0.802,7.59,44.812,277.07,5198.0,Radial Velocity,2007
GJ 1214 b,GJ 1214,1.580404531,0.01505,2.733,8.41,567.0,3101.0,Transit,2009
GJ 436 b,GJ 436,2.64388312,0.0291,4.17,22.1,686.0,3586.11,Radial Velocity,2004
HAT-P-12 b,HAT-P-12,3.2130598,0.0384,10.749,67.059,963.0,4650.0,Transit,2009
HAT-P-13 b,HAT-P-13,2.91625,0.04383,14.258,270.462,1740.0,5653.0,Transit,2009
HAT-P-13 c,HAT-P-13,446.27,1.258,12.3,4538.421,340.0,5653.0,Radial Velocity,2009
HAT-P-14 b,HAT-P-14,4.62767,0.0596,15.91678,1093.3352,1624.0,6600.0,Transit,2010
HAT-P-17 b,HAT-P-17,10.33852,0.0892,11.76945,184.3414,800.0,5246.0,Transit,2012
HAT-P-17 c,HAT-P-17,5584.0,5.6,13.1,1080.6,99.59,5336.96,Radial Velocity,2012
HAT-P-18 b,HAT-P-18,5.508023,0.0559,11.153,62.61,852.0,4803.0,Transit,2010
HAT-P-1 b,HAT-P-1,4.46529976,0.05561,14.784671,166.86075,1322.0,5980.0,Transit,2006
HAT-P-26 b,HAT-P-26,4.23452,0.04748,7.06167,22.2481,1080.0,5079.0,Transit,2010
HAT-P-30 b,HAT-P-30,2.8106,0.0419,16.14096,263.7989,1630.0,6304.0,Transit,2011
HD 149026 b,HD 149026,2.87589,0.04364,8.29466,120.7754,1626.0,6179.0,Radial Velocity,2005
HD 189733 b,HD 189733,2.21857567,0.03126,12.66617,359.1479,1209.0,5052.0,Radial Velocity,2005
HD 209458 b,HD 209458,3.52474859,0.04707,15.58051,232.0159,1459.0,6091.0,Radial Velocity,1999
HD 80606 b,HD 80606,111.436765,0.4603,11.56766808,1323.46926959,405.0,5565.0,Radial Velocity,2001
HD 86226 b,HD 86226,1628.0,2.73,14.3,143.0235,176.0,5863.0,Radial Velocity,2009
TrES-4 b,TrES-4,3.55395,0.05084,18.04649,247.9074,1778.0,6200.0,Transit,2007
WASP-12 b,WASP-12,1.091418901,0.0234,22.02564708,467.2101,2601.0,6265.0,Transit,2008
WASP-15 b,WASP-15,3.7521,0.05165,15.80469,171.6282,1676.0,6300.0,Transit,2009
WASP-17 b,WASP-17,3.73543,0.0515,20.96083,247.9074,1755.0,6550.0,Transit,2009
WASP-18 b,WASP-18,0.94145223,0.02024,13.89913607,3241.8497514,2429.0,6432.0,Transit,2009
WASP-19 b,WASP-19,0.78883852,0.01652,15.86070769,366.77398168,2113.0,5616.0,Transit,2009
WASP-25 b,WASP-25,3.7648337,0.0473,13.80946422,179.25522155,1217.0,5697.0,Transit,2010
WASP-39 b,WASP-39,4.0552941,0.04828,14.336311,89.31023,1166.0,5485.0,Transit,2011
WASP-43 b,WASP-43,0.813475,0.0142,10.424,565.714,1426.7,4400.0,Transit,2011
WASP-6 b,WASP-6,3.3610026,0.04217,12.5428494,148.42586607,1167.0,5438.0,Transit,2009
GJ 3470 b,GJ 3470,3.3366496,0.0355,4.57,13.9,593.5,3600.0,Radial Velocity,2012
WASP-47 b,WASP-47,4.159151,0.052,12.86,374.0,1275.0,5565.0,Transit,2012
WASP-63 b,WASP-63,4.37808,0.0574,15.80469,117.5971,1469.91,5550.0,Transit,2012
WASP-52 b,WASP-52,1.7497798,0.0272,14.24,146.2,1315.0,5000.0,Transit,2012
WASP-77 A b,WASP-77 A,1.360029395,0.023233633,13.56,529.31142902,1674.0,5617.0,Transit,2012
WASP-80 b,WASP-80,3.06785234,0.0344,11.197791,170.99254,825.0,4143.0,Transit,2012
WASP-103 b,WASP-103,0.925542,0.01985,17.127,473.547,2508.0,6110.0,Transit,2014
